dataset,modelId,label,action,outcome,result,entryScore,confidence,grade,risk,distanceAtCommit
Genesis-020,v31_active,V31 Active,OVER,OVER,win,85,82,A,Low,37.93000000000029
Genesis-020,v32_regime,V32 Regime,OVER,OVER,win,85,82,A,Low,37.93000000000029
Genesis-020,v33_pro,V33 Pro Trader,OVER,OVER,win,85,82,A,Low,37.93000000000029
Genesis-020,six_minute_commit,6m Commit,OVER,OVER,win,85,82,A,Low,37.93000000000029
Genesis-020,late_catch,Late Catch,OVER,OVER,win,85,82,A,Low,37.93000000000029
Genesis-020,trend_continuation,Trend Follow,OVER,OVER,win,85,82,A,Low,37.93000000000029
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,85,82,A,Low,37.93000000000029
Genesis-020,odds_pressure,Odds Pressure,OVER,OVER,win,85,82,A,Low,37.93000000000029
Genesis-020,meta_judge,Meta Judge,OVER,OVER,win,85,82,A,Low,37.93000000000029
Genesis-020,core_v30,Core V30,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,v31_active,V31 Active,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,v32_regime,V32 Regime,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,six_minute_commit,6m Commit,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,late_catch,Late Catch,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,trend_continuation,Trend Follow,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,meta_judge,Meta Judge,SKIP,UNDER,skipped,31,67,C,Low,-45.229999999995925
Genesis-020,core_v30,Core V30,OVER,OVER,win,89,82,A,Low,54.87000000000262
Genesis-020,v31_active,V31 Active,OVER,OVER,win,89,82,A,Low,54.87000000000262
Genesis-020,v32_regime,V32 Regime,OVER,OVER,win,89,82,A,Low,54.87000000000262
Genesis-020,v33_pro,V33 Pro Trader,OVER,OVER,win,89,82,A,Low,54.87000000000262
Genesis-020,six_minute_commit,6m Commit,OVER,OVER,win,89,82,A,Low,54.87000000000262
Genesis-020,late_catch,Late Catch,OVER,OVER,win,89,82,A,Low,54.87000000000262
Genesis-020,trend_continuation,Trend Follow,OVER,OVER,win,89,82,A,Low,54.87000000000262
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,89,82,A,Low,54.87000000000262
Genesis-020,odds_pressure,Odds Pressure,OVER,OVER,win,89,82,A,Low,54.87000000000262
Genesis-020,meta_judge,Meta Judge,OVER,OVER,win,89,82,A,Low,54.87000000000262
Genesis-020,core_v30,Core V30,UNDER,UNDER,win,9,82,A,Low,-65.88999999999942
Genesis-020,v31_active,V31 Active,UNDER,UNDER,win,9,82,A,Low,-65.88999999999942
Genesis-020,v32_regime,V32 Regime,UNDER,UNDER,win,9,82,A,Low,-65.88999999999942
Genesis-020,v33_pro,V33 Pro Trader,UNDER,UNDER,win,9,82,A,Low,-65.88999999999942
Genesis-020,six_minute_commit,6m Commit,UNDER,UNDER,win,9,82,A,Low,-65.88999999999942
Genesis-020,late_catch,Late Catch,UNDER,UNDER,win,9,82,A,Low,-65.88999999999942
Genesis-020,trend_continuation,Trend Follow,UNDER,UNDER,win,9,82,A,Low,-65.88999999999942
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,9,82,A,Low,-65.88999999999942
Genesis-020,odds_pressure,Odds Pressure,UNDER,UNDER,win,9,82,A,Low,-65.88999999999942
Genesis-020,meta_judge,Meta Judge,UNDER,UNDER,win,9,82,A,Low,-65.88999999999942
Genesis-020,core_v30,Core V30,OVER,UNDER,loss,90,82,A,Low,56.38999999999942
Genesis-020,v31_active,V31 Active,OVER,UNDER,loss,90,82,A,Low,56.38999999999942
Genesis-020,v32_regime,V32 Regime,OVER,UNDER,loss,90,82,A,Low,56.38999999999942
Genesis-020,v33_pro,V33 Pro Trader,OVER,UNDER,loss,90,82,A,Low,56.38999999999942
Genesis-020,six_minute_commit,6m Commit,OVER,UNDER,loss,90,82,A,Low,56.38999999999942
Genesis-020,late_catch,Late Catch,OVER,UNDER,loss,90,82,A,Low,56.38999999999942
Genesis-020,trend_continuation,Trend Follow,OVER,UNDER,loss,90,82,A,Low,56.38999999999942
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,90,82,A,Low,56.38999999999942
Genesis-020,odds_pressure,Odds Pressure,OVER,UNDER,loss,90,82,A,Low,56.38999999999942
Genesis-020,meta_judge,Meta Judge,OVER,UNDER,loss,90,82,A,Low,56.38999999999942
Genesis-020,core_v30,Core V30,UNDER,OVER,loss,21,80,B+,Low,-38.549999999995634
Genesis-020,v31_active,V31 Active,UNDER,OVER,loss,21,80,B+,Low,-38.549999999995634
Genesis-020,v32_regime,V32 Regime,UNDER,OVER,loss,21,80,B+,Low,-38.549999999995634
Genesis-020,v33_pro,V33 Pro Trader,UNDER,OVER,loss,21,80,B+,Low,-38.549999999995634
Genesis-020,six_minute_commit,6m Commit,UNDER,OVER,loss,21,80,B+,Low,-38.549999999995634
Genesis-020,late_catch,Late Catch,UNDER,OVER,loss,21,80,B+,Low,-38.549999999995634
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,21,80,B+,Low,-38.549999999995634
Genesis-020,snapback_reversal,Snapback Guard,UNDER,OVER,loss,21,80,B+,Low,-38.549999999995634
Genesis-020,odds_pressure,Odds Pressure,UNDER,OVER,loss,21,80,B+,Low,-38.549999999995634
Genesis-020,meta_judge,Meta Judge,UNDER,OVER,loss,21,80,B+,Low,-38.549999999995634
Genesis-020,core_v30,Core V30,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,v31_active,V31 Active,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,v32_regime,V32 Regime,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,six_minute_commit,6m Commit,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,late_catch,Late Catch,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,odds_pressure,Odds Pressure,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,meta_judge,Meta Judge,SKIP,OVER,skipped,58,60,D,Low,30.12000000000262
Genesis-020,core_v30,Core V30,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,v31_active,V31 Active,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,v32_regime,V32 Regime,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,six_minute_commit,6m Commit,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,late_catch,Late Catch,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,odds_pressure,Odds Pressure,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,meta_judge,Meta Judge,SKIP,OVER,skipped,53,53,D,Low,30.650000000001455
Genesis-020,core_v30,Core V30,UNDER,UNDER,win,6,82,A,Low,-103.25
Genesis-020,v31_active,V31 Active,UNDER,UNDER,win,6,82,A,Low,-103.25
Genesis-020,v32_regime,V32 Regime,UNDER,UNDER,win,6,82,A,Low,-103.25
Genesis-020,v33_pro,V33 Pro Trader,UNDER,UNDER,win,6,82,A,Low,-103.25
Genesis-020,six_minute_commit,6m Commit,UNDER,UNDER,win,6,82,A,Low,-103.25
Genesis-020,late_catch,Late Catch,UNDER,UNDER,win,6,82,A,Low,-103.25
Genesis-020,trend_continuation,Trend Follow,UNDER,UNDER,win,6,82,A,Low,-103.25
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,6,82,A,Low,-103.25
Genesis-020,odds_pressure,Odds Pressure,UNDER,UNDER,win,6,82,A,Low,-103.25
Genesis-020,meta_judge,Meta Judge,UNDER,UNDER,win,6,82,A,Low,-103.25
Genesis-020,core_v30,Core V30,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,v31_active,V31 Active,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,v32_regime,V32 Regime,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,six_minute_commit,6m Commit,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,late_catch,Late Catch,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,trend_continuation,Trend Follow,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,meta_judge,Meta Judge,SKIP,UNDER,skipped,68,68,C,Low,40.88999999999942
Genesis-020,core_v30,Core V30,UNDER,UNDER,win,16,82,B+,Low,-73.18000000000029
Genesis-020,v31_active,V31 Active,UNDER,UNDER,win,16,82,B+,Low,-73.18000000000029
Genesis-020,v32_regime,V32 Regime,UNDER,UNDER,win,16,82,B+,Low,-73.18000000000029
Genesis-020,v33_pro,V33 Pro Trader,UNDER,UNDER,win,16,82,B+,Low,-73.18000000000029
Genesis-020,six_minute_commit,6m Commit,UNDER,UNDER,win,16,82,B+,Low,-73.18000000000029
Genesis-020,late_catch,Late Catch,UNDER,UNDER,win,16,82,B+,Low,-73.18000000000029
Genesis-020,trend_continuation,Trend Follow,UNDER,UNDER,win,16,82,B+,Low,-73.18000000000029
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,16,82,B+,Low,-73.18000000000029
Genesis-020,odds_pressure,Odds Pressure,UNDER,UNDER,win,16,82,B+,Low,-73.18000000000029
Genesis-020,meta_judge,Meta Judge,UNDER,UNDER,win,16,82,B+,Low,-73.18000000000029
Genesis-020,core_v30,Core V30,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,v31_active,V31 Active,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,v32_regime,V32 Regime,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,six_minute_commit,6m Commit,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,late_catch,Late Catch,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,odds_pressure,Odds Pressure,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,meta_judge,Meta Judge,SKIP,OVER,skipped,39,54,D,Medium,-3.8799999999973807
Genesis-020,core_v30,Core V30,UNDER,UNDER,win,7,82,A,Low,-82.90000000000146
Genesis-020,v31_active,V31 Active,UNDER,UNDER,win,7,82,A,Low,-82.90000000000146
Genesis-020,v32_regime,V32 Regime,UNDER,UNDER,win,7,82,A,Low,-82.90000000000146
Genesis-020,v33_pro,V33 Pro Trader,UNDER,UNDER,win,7,82,A,Low,-82.90000000000146
Genesis-020,six_minute_commit,6m Commit,UNDER,UNDER,win,7,82,A,Low,-82.90000000000146
Genesis-020,late_catch,Late Catch,UNDER,UNDER,win,7,82,A,Low,-82.90000000000146
Genesis-020,trend_continuation,Trend Follow,UNDER,UNDER,win,7,82,A,Low,-82.90000000000146
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,7,82,A,Low,-82.90000000000146
Genesis-020,odds_pressure,Odds Pressure,UNDER,UNDER,win,7,82,A,Low,-82.90000000000146
Genesis-020,meta_judge,Meta Judge,UNDER,UNDER,win,7,82,A,Low,-82.90000000000146
Genesis-020,core_v30,Core V30,UNDER,UNDER,win,17,82,B+,Low,-61.7300000000032
Genesis-020,v31_active,V31 Active,UNDER,UNDER,win,17,82,B+,Low,-61.7300000000032
Genesis-020,v32_regime,V32 Regime,UNDER,UNDER,win,17,82,B+,Low,-61.7300000000032
Genesis-020,v33_pro,V33 Pro Trader,UNDER,UNDER,win,17,82,B+,Low,-61.7300000000032
Genesis-020,six_minute_commit,6m Commit,UNDER,UNDER,win,17,82,B+,Low,-61.7300000000032
Genesis-020,late_catch,Late Catch,UNDER,UNDER,win,17,82,B+,Low,-61.7300000000032
Genesis-020,trend_continuation,Trend Follow,UNDER,UNDER,win,17,82,B+,Low,-61.7300000000032
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,17,82,B+,Low,-61.7300000000032
Genesis-020,odds_pressure,Odds Pressure,UNDER,UNDER,win,17,82,B+,Low,-61.7300000000032
Genesis-020,meta_judge,Meta Judge,UNDER,UNDER,win,17,82,B+,Low,-61.7300000000032
Genesis-020,core_v30,Core V30,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,v31_active,V31 Active,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,v32_regime,V32 Regime,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,six_minute_commit,6m Commit,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,late_catch,Late Catch,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,trend_continuation,Trend Follow,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,meta_judge,Meta Judge,SKIP,UNDER,skipped,48,54,D,Low,-0.8600000000005821
Genesis-020,core_v30,Core V30,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,v31_active,V31 Active,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,v32_regime,V32 Regime,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,six_minute_commit,6m Commit,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,late_catch,Late Catch,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,odds_pressure,Odds Pressure,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,meta_judge,Meta Judge,SKIP,OVER,skipped,54,58,D,Low,10.400000000001455
Genesis-020,core_v30,Core V30,SKIP,OVER,skipped,72,74,B,Medium,13.860000000000582
Genesis-020,v31_active,V31 Active,OVER,OVER,win,72,74,B,Medium,13.860000000000582
Genesis-020,v32_regime,V32 Regime,OVER,OVER,win,72,74,B,Medium,13.860000000000582
Genesis-020,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,72,74,B,Medium,13.860000000000582
Genesis-020,six_minute_commit,6m Commit,OVER,OVER,win,72,74,B,Medium,13.860000000000582
Genesis-020,late_catch,Late Catch,OVER,OVER,win,72,74,B,Medium,13.860000000000582
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,72,74,B,Medium,13.860000000000582
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,72,74,B,Medium,13.860000000000582
Genesis-020,odds_pressure,Odds Pressure,SKIP,OVER,skipped,72,74,B,Medium,13.860000000000582
Genesis-020,meta_judge,Meta Judge,OVER,OVER,win,72,74,B,Medium,13.860000000000582
Genesis-020,core_v30,Core V30,SKIP,OVER,skipped,75,76,B,Medium,14.840000000003783
Genesis-020,v31_active,V31 Active,OVER,OVER,win,75,76,B,Medium,14.840000000003783
Genesis-020,v32_regime,V32 Regime,OVER,OVER,win,75,76,B,Medium,14.840000000003783
Genesis-020,v33_pro,V33 Pro Trader,OVER,OVER,win,75,76,B,Medium,14.840000000003783
Genesis-020,six_minute_commit,6m Commit,OVER,OVER,win,75,76,B,Medium,14.840000000003783
Genesis-020,late_catch,Late Catch,OVER,OVER,win,75,76,B,Medium,14.840000000003783
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,75,76,B,Medium,14.840000000003783
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,75,76,B,Medium,14.840000000003783
Genesis-020,odds_pressure,Odds Pressure,OVER,OVER,win,75,76,B,Medium,14.840000000003783
Genesis-020,meta_judge,Meta Judge,OVER,OVER,win,75,76,B,Medium,14.840000000003783
Genesis-020,core_v30,Core V30,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,v31_active,V31 Active,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,v32_regime,V32 Regime,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,v33_pro,V33 Pro Trader,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,six_minute_commit,6m Commit,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,late_catch,Late Catch,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,trend_continuation,Trend Follow,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,odds_pressure,Odds Pressure,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,meta_judge,Meta Judge,SKIP,UNDER,skipped,31,69,C,Low,-46.700000000004366
Genesis-020,core_v30,Core V30,OVER,OVER,win,98,82,A+,Low,160.84999999999854
Genesis-020,v31_active,V31 Active,OVER,OVER,win,98,82,A+,Low,160.84999999999854
Genesis-020,v32_regime,V32 Regime,OVER,OVER,win,98,82,A+,Low,160.84999999999854
Genesis-020,v33_pro,V33 Pro Trader,OVER,OVER,win,98,82,A+,Low,160.84999999999854
Genesis-020,six_minute_commit,6m Commit,OVER,OVER,win,98,82,A+,Low,160.84999999999854
Genesis-020,late_catch,Late Catch,OVER,OVER,win,98,82,A+,Low,160.84999999999854
Genesis-020,trend_continuation,Trend Follow,OVER,OVER,win,98,82,A+,Low,160.84999999999854
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,98,82,A+,Low,160.84999999999854
Genesis-020,odds_pressure,Odds Pressure,OVER,OVER,win,98,82,A+,Low,160.84999999999854
Genesis-020,meta_judge,Meta Judge,OVER,OVER,win,98,82,A+,Low,160.84999999999854
Genesis-020,core_v30,Core V30,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,v31_active,V31 Active,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,v32_regime,V32 Regime,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,six_minute_commit,6m Commit,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,late_catch,Late Catch,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,odds_pressure,Odds Pressure,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,meta_judge,Meta Judge,SKIP,OVER,skipped,49,52,D,Low,-9.069999999999709
Genesis-020,core_v30,Core V30,UNDER,OVER,loss,16,82,B+,Low,-33.349999999998545
Genesis-020,v31_active,V31 Active,UNDER,OVER,loss,16,82,B+,Low,-33.349999999998545
Genesis-020,v32_regime,V32 Regime,UNDER,OVER,loss,16,82,B+,Low,-33.349999999998545
Genesis-020,v33_pro,V33 Pro Trader,UNDER,OVER,loss,16,82,B+,Low,-33.349999999998545
Genesis-020,six_minute_commit,6m Commit,UNDER,OVER,loss,16,82,B+,Low,-33.349999999998545
Genesis-020,late_catch,Late Catch,UNDER,OVER,loss,16,82,B+,Low,-33.349999999998545
Genesis-020,trend_continuation,Trend Follow,UNDER,OVER,loss,16,82,B+,Low,-33.349999999998545
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,16,82,B+,Low,-33.349999999998545
Genesis-020,odds_pressure,Odds Pressure,UNDER,OVER,loss,16,82,B+,Low,-33.349999999998545
Genesis-020,meta_judge,Meta Judge,UNDER,OVER,loss,16,82,B+,Low,-33.349999999998545
Genesis-020,core_v30,Core V30,OVER,OVER,win,81,82,B+,Low,60.09000000000378
Genesis-020,v31_active,V31 Active,OVER,OVER,win,81,82,B+,Low,60.09000000000378
Genesis-020,v32_regime,V32 Regime,OVER,OVER,win,81,82,B+,Low,60.09000000000378
Genesis-020,v33_pro,V33 Pro Trader,OVER,OVER,win,81,82,B+,Low,60.09000000000378
Genesis-020,six_minute_commit,6m Commit,OVER,OVER,win,81,82,B+,Low,60.09000000000378
Genesis-020,late_catch,Late Catch,OVER,OVER,win,81,82,B+,Low,60.09000000000378
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,81,82,B+,Low,60.09000000000378
Genesis-020,snapback_reversal,Snapback Guard,OVER,OVER,win,81,82,B+,Low,60.09000000000378
Genesis-020,odds_pressure,Odds Pressure,OVER,OVER,win,81,82,B+,Low,60.09000000000378
Genesis-020,meta_judge,Meta Judge,OVER,OVER,win,81,82,B+,Low,60.09000000000378
Genesis-020,core_v30,Core V30,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,v31_active,V31 Active,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,v32_regime,V32 Regime,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,v33_pro,V33 Pro Trader,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,six_minute_commit,6m Commit,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,late_catch,Late Catch,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,trend_continuation,Trend Follow,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,snapback_reversal,Snapback Guard,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,odds_pressure,Odds Pressure,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,meta_judge,Meta Judge,SKIP,OVER,skipped,59,51,D,Medium,12.930000000000291
Genesis-020,core_v30,Core V30,UNDER,UNDER,win,10,82,A,Low,-91.9600000000064
Genesis-020,v31_active,V31 Active,UNDER,UNDER,win,10,82,A,Low,-91.9600000000064
Genesis-020,v32_regime,V32 Regime,UNDER,UNDER,win,10,82,A,Low,-91.9600000000064
Genesis-020,v33_pro,V33 Pro Trader,UNDER,UNDER,win,10,82,A,Low,-91.9600000000064
Genesis-020,six_minute_commit,6m Commit,UNDER,UNDER,win,10,82,A,Low,-91.9600000000064
Genesis-020,late_catch,Late Catch,UNDER,UNDER,win,10,82,A,Low,-91.9600000000064
Genesis-020,trend_continuation,Trend Follow,UNDER,UNDER,win,10,82,A,Low,-91.9600000000064
Genesis-020,snapback_reversal,Snapback Guard,SKIP,UNDER,skipped,10,82,A,Low,-91.9600000000064
Genesis-020,odds_pressure,Odds Pressure,UNDER,UNDER,win,10,82,A,Low,-91.9600000000064
